lblRunning,running,
lblLeader,Leader,
lblSupporter,Supporter,
btnTutorial,Tutorials,
btnSinglePlayerMissions,"Single-Player Missions",
btnFactionMissions,"Faction Missions",
btnFAQ,FAQ,
mnuShadows,"Shadow Quality",
mnuReflections,"Sky Reflections Quality",
mnuReflectionsHigh,High,
mnuReflectionsLow,Low,
mnuReflectionsOff,Off,
bhiReflections,"Set quality of Sky Reflections on planets",
mnuShadowsHigh,High,
mnuShadowsMedium,Medium,
mnuShadowsLow,Low,
mnuShadowsOff,Off,
msgAKilledB,"{0} killed {1}",
msgAHasBeenKilled,"{0} has been killed",
msgAEnteredB,"Player {0} entered {1}",
msgALeftB,"Player {0} left {1}",
msgAEnteredGame,"Player {0} entered the game",
msgALeftGame,"Player {0} left the game",
"Effective Range:","Eff. Range:",
mnuFramerate,"Max Framerate",
bhiFramerate,"Sets the Maximum Allowed Framerate.",
lblDisplayText,"Display Text",
lblFontSize,"Font size",
lblTextColor,"Text Color",
lblBgColor,"Background Color",
lblEnterTextHere,"Enter text here...",
lblEnterLockCode,"Please enter lock code (0000 = public)",
lblLockCode:,"Lock code:",
btnSet,Set,
btnRemoveCode,"Remove Code",
lblRegistry,Registry,
lblNextProductInSeconds:,"Next product [s]:",
lblProducing:,Producing:,
rgwPlayfields,Name,
rgwType,Type,
rgwName,Name,
rgwLocation,Location,
rgwFaction,Faction,
rgwFilter,Filter,
rgwShowPrivate,"Show Private",
rgwStatistics,Statistics,
rgwControlPanel,"Control Panel",
rgwWaypoint,Waypoint,
lblATM,ATM,
lblDeposit:,Deposit:,
lblWidthdraw:,Widthdraw:,
cplCurrentlyRepairing,"Currently Repairing:",
cplRepairProgress,Progress:,
rgwShowOnMap,"Show on Map",
cbxAllowFactionAccess,"Allow Faction Access",
cbxShowOnMap,"Show on Map",
vstHoverEngines,"Hover Engines",
vstHoverBoosters,"Hover Boosters",
mnuCharacterTextureResolution,"Character Texture Resolution",
mnuCharacterTextureResMax,Max,
mnuCharacterTextureResHalf,Half,
mnuCharacterTextureResQuarter,Quarter,
wdwConstructorOld,"Constructor (old - please replace)",
bswMerge,"Connect To",
pswPlayerName,"Player Name:",
pswGender,Gender:,
pswMainColor,"Main Color:",
pswExtraColor,"Extra Color:",
pswSkinColor,"Skin Color:",
pswHairColor,"Hair Color:",
pswMale,Male,
pswFemale,Female,
lblConnectToBA,"Connect to {0}",
lblConnectToBANone,None,
igmBlockTooFarFromCenter,"Too far away from the center of the structure",
igmConnectToBase,"Point at your base and press '{0}' to activate 'Connect to Base' to build here",
vstFridges,Fridges:,
